day,hour,time,unit_id,UnitGroup,Unit_Category,Unit_Type,u_B_iht,p_B_D_iht,p_B_C_iht,e_B_iht,r_RU_D_iht,r_RD_D_iht,r_RU_C_iht,r_RD_C_iht,r_RU_iht,r_RD_iht,r_SR_D_iht,r_SR_C_iht,r_SR_iht
290,12,1,2,battery_LFP_100MW_8H_S,STORAGE,BATTERY,1.0,65.92100566072,0.0,445.54422881481736,34.07899433928,65.92100566072,0.0,0.0,34.07899433928,65.92100566072,0.0,0.0,0.0
290,13,1,2,battery_LFP_100MW_8H_S,STORAGE,BATTERY,1.0,0.0,0.0,445.54422881481736,100.0,-0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
290,14,1,2,battery_LFP_100MW_8H_S,STORAGE,BATTERY,1.0,-0.0,0.0,445.54422881481736,100.0,-0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
290,15,1,2,battery_LFP_100MW_8H_S,STORAGE,BATTERY,1.0,-2.7000623958883812e-14,0.0,445.5442288148174,100.0,-2.4322040238623453e-14,0.0,0.0,100.0,-2.4322040238623453e-14,0.0,0.0,0.0
290,16,1,2,battery_LFP_100MW_8H_S,STORAGE,BATTERY,1.0,-0.0,0.0,445.5442288148174,100.0,-0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
290,17,1,2,battery_LFP_100MW_8H_S,STORAGE,BATTERY,1.0,95.92100566072,0.0,344.57474917195424,4.078994339280001,95.92100566072,0.0,0.0,4.078994339280001,95.92100566072,0.0,0.0,0.0
290,18,1,2,battery_LFP_100MW_8H_S,STORAGE,BATTERY,1.0,65.92100566072,0.0,275.18421689751216,34.07899433928,65.92100566072,0.0,0.0,34.07899433928,65.92100566072,0.0,0.0,0.0
290,19,1,2,battery_LFP_100MW_8H_S,STORAGE,BATTERY,1.0,65.92100566071996,0.0,205.79368462307008,34.07899433928006,65.92100566071994,0.0,0.0,34.07899433928006,65.92100566071994,0.0,0.0,0.0
290,20,1,2,battery_LFP_100MW_8H_S,STORAGE,BATTERY,1.0,95.5040003919166,0.0,105.26315789473684,4.495999608083395,95.5040003919166,0.0,0.0,4.495999608083395,95.5040003919166,0.0,0.0,0.0
290,21,1,2,battery_LFP_100MW_8H_S,STORAGE,BATTERY,1.0,-0.0,0.0,105.26315789473684,100.0,-0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
290,22,1,2,battery_LFP_100MW_8H_S,STORAGE,BATTERY,1.0,0.0,0.0,105.26315789473684,100.0,-0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
290,23,1,2,battery_LFP_100MW_8H_S,STORAGE,BATTERY,1.0,1.3500311979441904e-14,0.0,105.26315789473682,100.0,7.993605777301127e-15,0.0,0.0,100.0,7.993605777301127e-15,0.0,0.0,0.0
290,24,1,2,battery_LFP_100MW_8H_S,STORAGE,BATTERY,1.0,0.0,0.0,105.26315789473682,100.0,-0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
291,1,1,2,battery_LFP_100MW_8H_S,STORAGE,BATTERY,-0.0,0.0,100.0,200.26315789473682,-0.0,0.0,100.0,0.0,100.0,0.0,0.0,0.0,0.0
291,2,1,2,battery_LFP_100MW_8H_S,STORAGE,BATTERY,-0.0,0.0,100.0,295.2631578947368,-0.0,0.0,100.0,0.0,100.0,0.0,0.0,0.0,0.0
291,3,1,2,battery_LFP_100MW_8H_S,STORAGE,BATTERY,0.0,0.0,100.0,390.26315789473676,0.0,0.0,100.0,-0.0,100.0,0.0,0.0,-0.0,0.0
291,4,1,2,battery_LFP_100MW_8H_S,STORAGE,BATTERY,0.0,0.0,100.0,485.26315789473676,0.0,0.0,100.0,-0.0,100.0,0.0,0.0,0.0,0.0
291,5,1,2,battery_LFP_100MW_8H_S,STORAGE,BATTERY,1.0,0.0,5.684341886080802e-14,485.2631578947368,99.99999999999994,-0.0,5.684341886080802e-14,0.0,100.0,0.0,0.0,0.0,0.0
291,6,1,2,battery_LFP_100MW_8H_S,STORAGE,BATTERY,1.0,0.0,0.0,485.2631578947368,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
291,7,1,2,battery_LFP_100MW_8H_S,STORAGE,BATTERY,1.0,100.0,0.0,380.0,1.574499555337752e-14,100.0,0.0,0.0,1.574499555337752e-14,100.0,0.0,0.0,0.0
291,8,1,2,battery_LFP_100MW_8H_S,STORAGE,BATTERY,1.0,95.9210056607198,0.0,279.03052035713705,4.0789943392802,95.9210056607198,0.0,0.0,4.0789943392802,95.9210056607198,0.0,0.0,0.0
291,9,1,2,battery_LFP_100MW_8H_S,STORAGE,BATTERY,1.0,-0.0,0.0,279.03052035713705,100.0,-0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
291,10,1,2,battery_LFP_100MW_8H_S,STORAGE,BATTERY,1.0,-0.0,0.0,279.03052035713705,100.0,-0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
291,11,1,2,battery_LFP_100MW_8H_S,STORAGE,BATTERY,1.0,0.0,0.0,279.03052035713705,100.0,-1.574499555337752e-14,0.0,0.0,100.0,-1.574499555337752e-14,0.0,0.0,0.0
291,12,1,2,battery_LFP_100MW_8H_S,STORAGE,BATTERY,1.0,-0.0,0.0,279.03052035713705,100.0,-0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
291,13,1,2,battery_LFP_100MW_8H_S,STORAGE,BATTERY,1.0,0.0,0.0,279.03052035713705,100.0,-0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
291,14,1,2,battery_LFP_100MW_8H_S,STORAGE,BATTERY,1.0,0.0,0.0,279.03052035713705,100.0,-0.0,-0.0,0.0,100.0,0.0,0.0,0.0,0.0
291,15,1,2,battery_LFP_100MW_8H_S,STORAGE,BATTERY,-0.0,0.0,99.99999999999999,374.03052035713705,0.0,-0.0,100.0,0.0,100.0,0.0,0.0,0.0,0.0
291,16,1,2,battery_LFP_100MW_8H_S,STORAGE,BATTERY,1.0,0.0,-4.0852522999795294e-13,374.03052035713665,100.0,-0.0,-4.0852522999795294e-13,0.0,99.99999999999959,0.0,0.0,0.0,0.0
291,17,1,2,battery_LFP_100MW_8H_S,STORAGE,BATTERY,1.0,0.0,0.0,374.03052035713665,100.0,-0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
291,18,1,2,battery_LFP_100MW_8H_S,STORAGE,BATTERY,1.0,-0.0,0.0,374.03052035713665,100.0,-0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
291,19,1,2,battery_LFP_100MW_8H_S,STORAGE,BATTERY,1.0,-1.3500311979441904e-14,0.0,374.03052035713665,100.0,-1.4210854715202004e-14,0.0,0.0,100.0,-1.4210854715202004e-14,0.0,0.0,0.0
291,20,1,2,battery_LFP_100MW_8H_S,STORAGE,BATTERY,1.0,0.0,0.0,374.03052035713665,100.0,-0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
291,21,1,2,battery_LFP_100MW_8H_S,STORAGE,BATTERY,1.0,100.0,0.0,268.76736246239983,-0.0,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0
291,22,1,2,battery_LFP_100MW_8H_S,STORAGE,BATTERY,1.0,-0.0,0.0,268.76736246239983,100.0,-0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
291,23,1,2,battery_LFP_100MW_8H_S,STORAGE,BATTERY,1.0,5.400124791776762e-14,0.0,268.7673624623998,99.99999999999994,0.0,0.0,0.0,99.99999999999994,0.0,0.0,0.0,0.0
291,24,1,2,battery_LFP_100MW_8H_S,STORAGE,BATTERY,1.0,0.0,0.0,268.7673624623998,100.0,1.4210854715202004e-14,0.0,0.0,100.0,1.4210854715202004e-14,0.0,0.0,0.0
292,1,1,2,battery_LFP_100MW_8H_S,STORAGE,BATTERY,1.0,-0.0,0.0,268.7673624623998,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
292,2,1,2,battery_LFP_100MW_8H_S,STORAGE,BATTERY,1.0,-0.0,0.0,268.7673624623998,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
292,3,1,2,battery_LFP_100MW_8H_S,STORAGE,BATTERY,1.0,-0.0,0.0,268.7673624623998,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
292,4,1,2,battery_LFP_100MW_8H_S,STORAGE,BATTERY,1.0,5.400124791776762e-14,0.0,268.7673624623997,100.0,5.400124791776762e-14,0.0,0.0,100.0,5.400124791776762e-14,0.0,0.0,0.0
292,5,1,2,battery_LFP_100MW_8H_S,STORAGE,BATTERY,1.0,-0.0,0.0,268.7673624623997,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
292,6,1,2,battery_LFP_100MW_8H_S,STORAGE,BATTERY,1.0,0.0,0.0,268.7673624623997,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
292,7,1,2,battery_LFP_100MW_8H_S,STORAGE,BATTERY,1.0,95.92100566072,0.0,167.79788281953657,4.078994339280001,95.92100566072,0.0,0.0,4.078994339280001,95.92100566072,0.0,0.0,0.0
292,8,1,2,battery_LFP_100MW_8H_S,STORAGE,BATTERY,1.0,-0.0,0.0,167.79788281953657,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
292,9,1,2,battery_LFP_100MW_8H_S,STORAGE,BATTERY,1.0,-0.0,0.0,167.79788281953657,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
292,10,1,2,battery_LFP_100MW_8H_S,STORAGE,BATTERY,1.0,0.0,0.0,167.79788281953657,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
292,11,1,2,battery_LFP_100MW_8H_S,STORAGE,BATTERY,1.0,0.0,0.0,167.79788281953654,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
292,12,1,2,battery_LFP_100MW_8H_S,STORAGE,BATTERY,1.0,0.0,0.0,167.79788281953654,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
292,13,1,2,battery_LFP_100MW_8H_S,STORAGE,BATTERY,0.0,0.0,100.0,262.79788281953654,0.0,0.0,100.0,0.0,100.0,0.0,0.0,0.0,0.0
292,14,1,2,battery_LFP_100MW_8H_S,STORAGE,BATTERY,0.0,0.0,100.0,357.79788281953654,0.0,0.0,100.0,0.0,100.0,0.0,0.0,0.0,0.0
292,15,1,2,battery_LFP_100MW_8H_S,STORAGE,BATTERY,1.0,0.0,5.983517774821896e-14,357.7978828195366,100.0,-0.0,2.7323049251169757e-14,0.0,100.00000000000003,0.0,0.0,0.0,0.0
292,16,1,2,battery_LFP_100MW_8H_S,STORAGE,BATTERY,1.0,0.0,0.0,357.7978828195366,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
292,17,1,2,battery_LFP_100MW_8H_S,STORAGE,BATTERY,1.0,-0.0,0.0,357.7978828195366,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
292,18,1,2,battery_LFP_100MW_8H_S,STORAGE,BATTERY,1.0,52.240980187479835,0.0,302.80737735903153,47.759019812520165,52.240980187479835,0.0,0.0,47.759019812520165,52.240980187479835,0.0,0.0,0.0
292,19,1,2,battery_LFP_100MW_8H_S,STORAGE,BATTERY,1.0,99.99999999999999,0.0,197.54421946429468,-0.0,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0
292,20,1,2,battery_LFP_100MW_8H_S,STORAGE,BATTERY,1.0,81.99600283036,0.0,111.23263753759996,18.00399716964,81.99600283036,0.0,0.0,18.00399716964,81.99600283036,0.0,0.0,0.0
292,21,1,2,battery_LFP_100MW_8H_S,STORAGE,BATTERY,1.0,-0.0,0.0,111.23263753759996,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
292,22,1,2,battery_LFP_100MW_8H_S,STORAGE,BATTERY,1.0,-0.0,0.0,111.23263753759996,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
292,23,1,2,battery_LFP_100MW_8H_S,STORAGE,BATTERY,1.0,0.0,0.0,111.23263753759996,100.0,-0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
292,24,1,2,battery_LFP_100MW_8H_S,STORAGE,BATTERY,1.0,0.0,0.0,111.23263753759996,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
293,1,1,2,battery_LFP_100MW_8H_S,STORAGE,BATTERY,1.0,0.0,0.0,111.23263753759996,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
293,2,1,2,battery_LFP_100MW_8H_S,STORAGE,BATTERY,1.0,0.0,0.0,111.23263753759996,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
293,3,1,2,battery_LFP_100MW_8H_S,STORAGE,BATTERY,1.0,0.0,0.0,111.23263753759994,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
293,4,1,2,battery_LFP_100MW_8H_S,STORAGE,BATTERY,1.0,0.0,0.0,111.23263753759994,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
293,5,1,2,battery_LFP_100MW_8H_S,STORAGE,BATTERY,0.0,0.0,100.0,206.23263753759994,0.0,0.0,100.0,0.0,100.0,0.0,0.0,0.0,0.0
293,6,1,2,battery_LFP_100MW_8H_S,STORAGE,BATTERY,1.0,0.0,0.0,206.23263753759994,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
293,7,1,2,battery_LFP_100MW_8H_S,STORAGE,BATTERY,1.0,95.92100566072,0.0,105.26315789473679,4.078994339280001,95.92100566072,0.0,0.0,4.078994339280001,95.92100566072,0.0,0.0,0.0
293,8,1,2,battery_LFP_100MW_8H_S,STORAGE,BATTERY,1.0,-0.0,0.0,105.26315789473679,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
293,9,1,2,battery_LFP_100MW_8H_S,STORAGE,BATTERY,1.0,-0.0,0.0,105.26315789473679,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
293,10,1,2,battery_LFP_100MW_8H_S,STORAGE,BATTERY,1.0,-2.1140838922220075e-14,0.0,105.26315789473682,100.0,-2.1140838922220075e-14,0.0,0.0,100.0,-2.1140838922220075e-14,0.0,0.0,0.0
293,11,1,2,battery_LFP_100MW_8H_S,STORAGE,BATTERY,1.0,0.0,0.0,105.26315789473676,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
293,12,1,2,battery_LFP_100MW_8H_S,STORAGE,BATTERY,0.0,0.0,100.0,200.26315789473676,0.0,0.0,100.0,0.0,100.0,0.0,0.0,0.0,0.0
293,13,1,2,battery_LFP_100MW_8H_S,STORAGE,BATTERY,0.0,0.0,100.0,295.26315789473676,0.0,0.0,100.0,0.0,100.0,0.0,0.0,0.0,0.0
293,14,1,2,battery_LFP_100MW_8H_S,STORAGE,BATTERY,0.0,0.0,100.0,390.26315789473676,0.0,0.0,100.0,0.0,100.0,0.0,0.0,0.0,0.0
293,15,1,2,battery_LFP_100MW_8H_S,STORAGE,BATTERY,1.0,0.0,0.0,390.26315789473676,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
293,16,1,2,battery_LFP_100MW_8H_S,STORAGE,BATTERY,1.0,0.0,0.0,390.26315789473676,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
293,17,1,2,battery_LFP_100MW_8H_S,STORAGE,BATTERY,1.0,-0.0,0.0,390.26315789473676,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
293,18,1,2,battery_LFP_100MW_8H_S,STORAGE,BATTERY,1.0,70.74999999999967,0.0,315.7894736842108,29.250000000000327,70.74999999999967,0.0,0.0,29.250000000000327,70.74999999999967,0.0,0.0,0.0
293,19,1,2,battery_LFP_100MW_8H_S,STORAGE,BATTERY,1.0,99.99999999999997,0.0,210.52631578947398,-0.0,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0
293,20,1,2,battery_LFP_100MW_8H_S,STORAGE,BATTERY,1.0,100.0,0.0,105.26315789473715,-0.0,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0
293,21,1,2,battery_LFP_100MW_8H_S,STORAGE,BATTERY,1.0,0.0,0.0,105.26315789473715,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
293,22,1,2,battery_LFP_100MW_8H_S,STORAGE,BATTERY,1.0,-0.0,0.0,105.26315789473715,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
293,23,1,2,battery_LFP_100MW_8H_S,STORAGE,BATTERY,1.0,0.0,0.0,105.26315789473715,100.0,-0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
293,24,1,2,battery_LFP_100MW_8H_S,STORAGE,BATTERY,1.0,-0.0,0.0,105.26315789473715,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
294,1,1,2,battery_LFP_100MW_8H_S,STORAGE,BATTERY,1.0,0.0,0.0,105.26315789473715,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
294,2,1,2,battery_LFP_100MW_8H_S,STORAGE,BATTERY,1.0,0.0,0.0,105.26315789473715,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
294,3,1,2,battery_LFP_100MW_8H_S,STORAGE,BATTERY,1.0,2.970068635477219e-13,0.0,105.26315789473684,100.0,2.970068635477219e-13,0.0,0.0,100.0,2.970068635477219e-13,0.0,0.0,0.0
294,4,1,2,battery_LFP_100MW_8H_S,STORAGE,BATTERY,1.0,0.0,0.0,105.26315789473684,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
294,5,1,2,battery_LFP_100MW_8H_S,STORAGE,BATTERY,1.0,0.0,0.0,105.26315789473684,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
294,6,1,2,battery_LFP_100MW_8H_S,STORAGE,BATTERY,1.0,-0.0,0.0,105.26315789473684,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
294,7,1,2,battery_LFP_100MW_8H_S,STORAGE,BATTERY,1.0,-0.0,0.0,105.26315789473684,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
294,8,1,2,battery_LFP_100MW_8H_S,STORAGE,BATTERY,1.0,-0.0,0.0,105.26315789473684,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
294,9,1,2,battery_LFP_100MW_8H_S,STORAGE,BATTERY,1.0,-0.0,0.0,105.26315789473684,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
294,10,1,2,battery_LFP_100MW_8H_S,STORAGE,BATTERY,1.0,1.3500311979441904e-14,0.0,105.26315789473682,100.0,1.3500311979441904e-14,0.0,0.0,100.0,1.3500311979441904e-14,0.0,0.0,0.0
294,11,1,2,battery_LFP_100MW_8H_S,STORAGE,BATTERY,1.0,0.0,0.0,105.26315789473682,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
294,12,1,2,battery_LFP_100MW_8H_S,STORAGE,BATTERY,0.0,0.0,100.00000000000023,200.26315789473705,0.0,0.0,100.00000000000023,-2.2737367544323206e-13,100.00000000000023,-2.2737367544323206e-13,0.0,0.0,0.0
294,13,1,2,battery_LFP_100MW_8H_S,STORAGE,BATTERY,0.0,0.0,100.0,295.26315789473705,0.0,0.0,100.0,0.0,100.0,0.0,0.0,0.0,0.0
294,14,1,2,battery_LFP_100MW_8H_S,STORAGE,BATTERY,0.0,0.0,100.0,390.26315789473705,0.0,0.0,100.0,0.0,100.0,0.0,0.0,0.0,0.0
294,15,1,2,battery_LFP_100MW_8H_S,STORAGE,BATTERY,0.0,0.0,100.0,485.26315789473705,0.0,0.0,99.99999999999997,0.0,99.99999999999997,0.0,0.0,0.0,0.0
294,16,1,2,battery_LFP_100MW_8H_S,STORAGE,BATTERY,1.0,-0.0,0.0,485.26315789473705,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
294,17,1,2,battery_LFP_100MW_8H_S,STORAGE,BATTERY,1.0,-0.0,0.0,485.26315789473705,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
294,18,1,2,battery_LFP_100MW_8H_S,STORAGE,BATTERY,1.0,-0.0,0.0,485.26315789473705,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
294,19,1,2,battery_LFP_100MW_8H_S,STORAGE,BATTERY,1.0,100.0,0.0,380.00000000000017,-0.0,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0
294,20,1,2,battery_LFP_100MW_8H_S,STORAGE,BATTERY,1.0,100.0,0.0,274.73684210526335,-0.0,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0
294,21,1,2,battery_LFP_100MW_8H_S,STORAGE,BATTERY,1.0,0.0,0.0,274.73684210526335,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
294,22,1,2,battery_LFP_100MW_8H_S,STORAGE,BATTERY,1.0,-0.0,0.0,274.73684210526335,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
294,23,1,2,battery_LFP_100MW_8H_S,STORAGE,BATTERY,1.0,-0.0,0.0,274.7368421052634,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
294,24,1,2,battery_LFP_100MW_8H_S,STORAGE,BATTERY,1.0,-0.0,0.0,274.7368421052634,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
295,1,1,2,battery_LFP_100MW_8H_S,STORAGE,BATTERY,1.0,42.50000000000024,0.0,230.0,57.49999999999976,42.50000000000024,0.0,0.0,57.49999999999976,42.50000000000024,0.0,0.0,0.0
295,2,1,2,battery_LFP_100MW_8H_S,STORAGE,BATTERY,1.0,0.0,0.0,230.0,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
295,3,1,2,battery_LFP_100MW_8H_S,STORAGE,BATTERY,1.0,-0.0,0.0,230.0,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
295,4,1,2,battery_LFP_100MW_8H_S,STORAGE,BATTERY,1.0,-0.0,0.0,230.0,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
295,5,1,2,battery_LFP_100MW_8H_S,STORAGE,BATTERY,1.0,-0.0,0.0,230.0,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
295,6,1,2,battery_LFP_100MW_8H_S,STORAGE,BATTERY,1.0,-0.0,0.0,230.0,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
295,7,1,2,battery_LFP_100MW_8H_S,STORAGE,BATTERY,1.0,-0.0,0.0,230.0,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
295,8,1,2,battery_LFP_100MW_8H_S,STORAGE,BATTERY,1.0,-0.0,0.0,230.0,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
295,9,1,2,battery_LFP_100MW_8H_S,STORAGE,BATTERY,1.0,-0.0,0.0,230.0,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
295,10,1,2,battery_LFP_100MW_8H_S,STORAGE,BATTERY,1.0,0.0,0.0,230.0,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
295,11,1,2,battery_LFP_100MW_8H_S,STORAGE,BATTERY,1.0,0.0,0.0,230.0,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
295,12,1,2,battery_LFP_100MW_8H_S,STORAGE,BATTERY,0.0,0.0,100.0,325.0,0.0,0.0,100.0,0.0,100.0,0.0,0.0,0.0,0.0
295,13,1,2,battery_LFP_100MW_8H_S,STORAGE,BATTERY,0.0,0.0,100.0,420.0,0.0,0.0,100.0,0.0,100.0,0.0,0.0,0.0,0.0
295,14,1,2,battery_LFP_100MW_8H_S,STORAGE,BATTERY,0.0,0.0,100.0,515.0,0.0,0.0,100.0,0.0,100.0,0.0,0.0,0.0,0.0
295,15,1,2,battery_LFP_100MW_8H_S,STORAGE,BATTERY,0.0,0.0,100.0,610.0,0.0,0.0,99.99999999999997,0.0,99.99999999999997,0.0,0.0,0.0,0.0
295,16,1,2,battery_LFP_100MW_8H_S,STORAGE,BATTERY,0.0,0.0,100.0,705.0,0.0,0.0,100.0,0.0,100.0,0.0,0.0,0.0,0.0
295,17,1,2,battery_LFP_100MW_8H_S,STORAGE,BATTERY,1.0,0.0,0.0,705.0,100.0,-0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
295,18,1,2,battery_LFP_100MW_8H_S,STORAGE,BATTERY,1.0,-0.0,0.0,705.0,100.0,-0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
295,19,1,2,battery_LFP_100MW_8H_S,STORAGE,BATTERY,1.0,0.0,0.0,705.0,100.0,4.696243394164412e-14,0.0,0.0,100.0,4.696243394164412e-14,0.0,0.0,0.0
295,20,1,2,battery_LFP_100MW_8H_S,STORAGE,BATTERY,1.0,-0.0,0.0,705.0,100.0,-0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
295,21,1,2,battery_LFP_100MW_8H_S,STORAGE,BATTERY,1.0,-0.0,0.0,705.0,100.0,-0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
295,22,1,2,battery_LFP_100MW_8H_S,STORAGE,BATTERY,1.0,4.653737628111257e-14,0.0,705.0,100.0,4.653737628111257e-14,0.0,0.0,100.0,4.653737628111257e-14,0.0,0.0,0.0
295,23,1,2,battery_LFP_100MW_8H_S,STORAGE,BATTERY,1.0,3.25005236415832e-14,0.0,704.9999999999999,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
295,24,1,2,battery_LFP_100MW_8H_S,STORAGE,BATTERY,1.0,0.0,0.0,704.9999999999999,100.0,-0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
296,1,1,2,battery_LFP_100MW_8H_S,STORAGE,BATTERY,1.0,0.0,0.0,704.9999999999999,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
296,2,1,2,battery_LFP_100MW_8H_S,STORAGE,BATTERY,1.0,0.0,0.0,704.9999999999999,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
296,3,1,2,battery_LFP_100MW_8H_S,STORAGE,BATTERY,1.0,-2.700062395888381e-14,0.0,704.9999999999999,100.0,-0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
296,4,1,2,battery_LFP_100MW_8H_S,STORAGE,BATTERY,1.0,-0.0,0.0,704.9999999999999,100.0,-0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
296,5,1,2,battery_LFP_100MW_8H_S,STORAGE,BATTERY,1.0,-0.0,0.0,704.9999999999999,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
296,6,1,2,battery_LFP_100MW_8H_S,STORAGE,BATTERY,1.0,0.0,0.0,704.9999999999999,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
296,7,1,2,battery_LFP_100MW_8H_S,STORAGE,BATTERY,1.0,0.0,0.0,704.9999999999999,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
296,8,1,2,battery_LFP_100MW_8H_S,STORAGE,BATTERY,1.0,-0.0,0.0,704.9999999999999,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
296,9,1,2,battery_LFP_100MW_8H_S,STORAGE,BATTERY,1.0,0.0,0.0,704.9999999999999,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
296,10,1,2,battery_LFP_100MW_8H_S,STORAGE,BATTERY,1.0,21.894971696399978,0.0,681.9526613722104,78.10502830360002,21.894971696399978,0.0,0.0,78.10502830360002,21.894971696399978,0.0,0.0,0.0
